,incident_id,cc_code,timestamp,description,latitude,longitude,district,freeway_nmbr,freeway_direction,state_postmile,abs_postmile,duration,up_id,up_lanes,up_distance,up_latitude,up_longitude,down_id,down_lanes,down_distance,down_latitude,down_longitude,active_onramp,active_offramp
215,16594063,SAHB,2016-08-01 16:55:00,20001-Hit and Run w/Injuries,38.553825,-121.409356,3.0,50,W,R3.666,9.3,35.0,312220,4,0.13399999999999854,38.55435,-121.407106,313692,4,-0.20000000000000107,38.55304,-121.413036,True,False
216,16596001,SAHB,2016-08-02 15:25:00,1182-Trfc Collision-No Inj,38.673639,-121.722574,3.0,5,S,5.155,535.1,65.0,317229,2,0.01599999999996271,38.673641,-121.721947,317381,2,-1.5840000000000602,38.673507,-121.692329,False,False
217,16598279,SAHB,2016-08-03 16:20:00,1182-Trfc Collision-No Inj,38.564736,-121.497739,3.0,50,E,L1.144,4.3,50.0,311903,3,-0.52,38.566948,-121.506049,311974,5,0.2060000000000004,38.563563,-121.493321,False,True
218,16602422,SAHB,2016-08-05 14:15:00,1182-Trfc Collision-No Inj,38.851653000000006,-121.146957,3.0,80,E,11.987,113.5,50.0,316760,3,-1.2000000000000028,38.838685,-121.16274,316753,3,0.09999999999999433,38.852377,-121.146155,False,False
219,16605221,SAHB,2016-08-06 18:50:00,1182-Trfc Collision-No Inj,38.587567,-121.447286,3.0,51,S,2.7,2.7,60.0,312757,5,0.6199999999999997,38.596473,-121.443813,312857,3,-0.3000000000000003,38.585454,-121.451307,False,False
220,16606384,SAHB,2016-08-07 13:15:00,1183-Trfc Collision-Unkn Inj,38.54384500000001,-121.473781,3.0,99,N,23.33,297.8,75.0,312562,4,-0.14500000000003865,38.542033,-121.4737,318566,4,0.08999999999997499,38.545438,-121.473752,True,False
221,16607806,SAHB,2016-08-08 08:15:00,1183-Trfc Collision-Unkn Inj,38.550088,-121.474048,3.0,99,S,23.755,298.2,25.0,312566,3,0.271000000000015,38.55419000000001,-121.474301,312564,4,-0.33499999999997954,38.545438,-121.473985,True,False
222,16608428,SAHB,2016-08-08 14:00:00,20001-Hit and Run w/Injuries,38.644211,-121.388318,3.0,80,E,M10.082,94.0,35.0,316063,2,-0.6060000000000088,38.640501,-121.397843,314514,3,0.4050000000000011,38.645368,-121.380551,False,False
223,16608442,SAHB,2016-08-08 14:00:00,20001-Hit and Run w/Injuries,38.644211,-121.388318,3.0,80,E,M10.082,94.0,35.0,316063,2,-0.6060000000000088,38.640501,-121.397843,314514,3,0.4050000000000011,38.645368,-121.380551,False,False
224,16609889,SAHB,2016-08-09 07:40:00,1183-Trfc Collision-Unkn Inj,38.581708,-121.302904,3.0,50,W,R9.866,15.5,65.0,313652,5,0.3040000000000003,38.584416,-121.298381,313010,4,-0.3659999999999997,38.578546,-121.30818700000002,False,False
225,16611094,SAHB,2016-08-09 18:00:00,1179-Trfc Collision-1141 Enrt,38.55885,-121.473507,3.0,50,W,L2.444,5.6,55.0,312103,4,0.6290000000000004,38.561005,-121.462852,318528,4,-0.049999999999999815,38.559117,-121.475053,True,True
226,16620158,SAHB,2016-08-13 20:40:00,1179-Trfc Collision-1141 Enrt,38.62875,-121.405521,3.0,51,N,6.5,6.5,40.0,312898,3,-0.2999999999999998,38.626589,-121.410943,312940,3,0.3700000000000001,38.631143,-121.399923,False,True
227,16623561,SAHB,2016-08-15 14:50:00,1179-Trfc Collision-1141 Enrt,38.610661,-121.510022,3.0,5,N,25.707,521.0,90.0,315054,4,-0.2559999999999718,38.607815,-121.508535,317335,3,0.5249999999999773,38.618335,-121.513931,True,False
228,16630066,SAHB,2016-08-18 14:05:00,1179-Trfc Collision-1141 Enrt,38.646067,-121.378616,3.0,80,W,R10.862,94.5,60.0,313368,6,0.7999999999999972,38.65368,-121.368403,314165,2,-0.2950000000000017,38.645422,-121.3844,False,False
229,16636853,SAHB,2016-08-21 17:50:00,1182-Trfc Collision-No Inj,38.638672,-121.402856,3.0,80,W,M9.182,93.1,30.0,313487,2,0.005000000000009663,38.638915,-121.402197,316032,3,-0.6550000000000011,38.637542,-121.414023,False,True
230,16637439,SAHB,2016-08-22 02:30:00,1182-Trfc Collision-No Inj,38.519505,-121.521969,3.0,5,S,18.907,514.2,50.0,318626,4,0.4619999999998754,38.526291,-121.52104,318443,4,-0.20199999999999813,38.516743,-121.522125,False,False
231,16637613,SAHB,2016-08-22 06:45:00,1183-Trfc Collision-Unkn Inj,38.693342,-120.897686,3.0,50,W,R11.657,40.2,75.0,316910,2,0.04299999999999926,38.693879,-120.896418,318458,2,-0.4680000000000035,38.690199,-120.9047,False,False
232,16638136,SAHB,2016-08-22 10:50:00,1183-Trfc Collision-Unkn Inj,38.60879,-121.429527,3.0,51,S,4.518,4.5,45.0,313197,4,0.08199999999999985,38.609724,-121.428528,318540,4,-0.3039999999999994,38.605475,-121.433198,False,False
233,16638201,SAHB,2016-08-22 11:40:00,1182-Trfc Collision-No Inj,38.564736,-121.497739,3.0,50,E,L1.144,4.3,35.0,311903,3,-0.52,38.566948,-121.506049,311974,5,0.2060000000000004,38.563563,-121.493321,False,True
234,16638917,SAHB,2016-08-22 17:15:00,1183-Trfc Collision-Unkn Inj,38.546031,-121.509298,3.0,5,S,20.907,516.2,30.0,314853,4,0.3930000000000291,38.551388,-121.511207,318680,4,-0.22199999999998,38.542764,-121.509859,False,False
235,16642964,SAHB,2016-08-24 15:55:00,1182-Trfc Collision-No Inj,38.525622,-121.521473,3.0,5,S,19.307,514.6,20.0,318626,4,0.06199999999989814,38.526291,-121.52104,318443,4,-0.6019999999999754,38.516743,-121.522125,False,False
236,16643159,SAHB,2016-08-24 17:25:00,1179-Trfc Collision-1141 Enrt,38.56768,-121.506716,3.0,50,W,L0.544,3.7,60.0,318152,4,0.07999999999999963,38.56718400000001,-121.505896,313835,3,-1.374,38.576921,-121.527827,True,False
237,16643255,SAHB,2016-08-24 17:55:00,1179-Trfc Collision-1141 Enrt,38.610867,-121.265239,3.0,50,E,12.83,18.5,35.0,314036,3,-0.23000000000000045,38.609583,-121.268647,313631,3,0.6700000000000017,38.615211,-121.25363,False,False
238,16644196,SAHB,2016-08-25 07:55:00,1183-Trfc Collision-Unkn Inj,38.686242,-121.332343,3.0,80,E,14.787,98.3,70.0,314446,4,-0.2010000000000076,38.684216,-121.334706,313420,4,0.10000000000000853,38.687489,-121.331079,False,False
239,16644973,SAHB,2016-08-25 14:40:00,1183-Trfc Collision-Unkn Inj,38.412291,-121.390333,3.0,99,S,12.955,287.4,50.0,314698,2,0.18299999999999272,38.414208,-121.391202,314730,2,-0.31799999999998363,38.407455,-121.387786,False,False
240,16648266,SAHB,2016-08-26 23:25:00,1179-Trfc Collision-1141 Enrt,38.740086,-121.273459,3.0,80,E,1.687,103.2,40.0,318927,3,-0.4210000000000065,38.735774,-121.27808799999998,318666,4,0.15500000000000114,38.742441,-121.271691,False,False
241,16649759,SAHB,2016-08-27 18:25:00,1183-Trfc Collision-Unkn Inj,38.560519,-121.458057,3.0,50,W,R0.866,6.5,25.0,318218,5,0.5860000000000003,38.557688,-121.447696,312103,4,-0.2709999999999999,38.561005,-121.462852,False,True
242,16651288,SAHB,2016-08-28 15:40:00,1183-Trfc Collision-Unkn Inj,38.564736,-121.497739,3.0,50,E,L1.144,4.3,40.0,311903,3,-0.52,38.566948,-121.506049,311974,5,0.2060000000000004,38.563563,-121.493321,False,True
243,16652281,SAHB,2016-08-29 06:50:00,1183-Trfc Collision-Unkn Inj,38.575708,-121.508422,3.0,5,S,23.107,518.4,90.0,318484,3,0.03899999999998727,38.576358,-121.508129,314814,3,-0.4650000000000318,38.569344,-121.510123,False,False
244,16652282,SAHB,2016-08-29 06:55:00,1183-Trfc Collision-Unkn Inj,38.575708,-121.508422,3.0,5,S,23.107,518.4,85.0,318484,3,0.03899999999998727,38.576358,-121.508129,314814,3,-0.4650000000000318,38.569344,-121.510123,False,False
245,16655619,SAHB,2016-08-30 16:15:00,1183-Trfc Collision-Unkn Inj,38.614778,-121.512155,3.0,5,N,26.007,521.3,40.0,315054,4,-0.5559999999999263,38.607815,-121.508535,317335,3,0.22500000000002274,38.618335,-121.513931,True,False
246,16657745,SAHB,2016-08-31 15:15:00,1182-Trfc Collision-No Inj,38.476147,-121.424954,3.0,99,S,17.855,292.3,65.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
247,16660363,SAHB,2016-09-01 18:00:00,1183-Trfc Collision-Unkn Inj,38.563394,-121.471677,3.0,51,S,0.3,0.3,50.0,312854,3,0.8899999999999999,38.575167,-121.466517,312852,3,-0.196,38.560257,-121.472941,True,True
248,16661961,SAHB,2016-09-02 13:30:00,1179-Trfc Collision-1141 Enrt,38.553825,-121.409356,3.0,50,W,R3.666,9.3,40.0,312220,4,0.13399999999999854,38.55435,-121.407106,313692,4,-0.20000000000000107,38.55304,-121.413036,True,False
249,16662601,SAHB,2016-09-02 17:15:00,20002-Hit and Run No Injuries,38.544779,-121.47398,3.0,99,S,23.355,297.8,65.0,312564,4,0.06499999999999773,38.545438,-121.473985,318859,4,-0.17000000000001592,38.542034,-121.473929,False,True
250,16669429,SAHB,2016-09-06 12:10:00,1179-Trfc Collision-1141 Enrt,38.560519,-121.458057,3.0,50,W,R0.866,6.5,45.0,318218,5,0.5860000000000003,38.557688,-121.447696,312103,4,-0.2709999999999999,38.561005,-121.462852,False,True
251,16669917,SAHB,2016-09-06 15:55:00,1183-Trfc Collision-Unkn Inj,38.496395,-121.446463,3.0,99,S,19.655,294.1,50.0,318029,3,0.5919999999999845,38.503097,-121.453645,317974,3,-0.7110000000000127,38.488638,-121.438162,True,True
252,16672415,SAHB,2016-09-07 17:35:00,1179-Trfc Collision-1141 Enrt,38.550306,-121.473874,3.0,99,N,23.73,298.2,40.0,318566,4,-0.3100000000000023,38.545438,-121.473752,318575,3,0.30000000000001137,38.554254,-121.47405,False,False
253,16678898,SAHB,2016-09-10 19:45:00,1179-Trfc Collision-1141 Enrt,38.63942700000001,-121.383432,3.0,51,N,7.9,7.9,50.0,312944,3,-0.05000000000000071,38.638354,-121.384634,316114,4,0.009999999999999787,38.639012,-121.383914,True,False
254,16679259,SAHB,2016-09-11 00:40:00,1182-Trfc Collision-No Inj,38.5771,-121.507793,3.0,5,S,23.207,518.5,50.0,318674,5,0.3240000000000691,38.581105,-121.504583,318484,3,-0.06100000000003548,38.576358,-121.508129,True,True
255,16680051,SAHB,2016-09-11 14:25:00,1182-Trfc Collision-No Inj,38.572372,-121.467473,3.0,51,N,1,1.0,75.0,312689,4,-0.31999999999999995,38.568104,-121.469267,312694,4,0.15999999999999992,38.574692,-121.466428,True,False
256,16682201,SAHB,2016-09-12 15:25:00,1179-Trfc Collision-1141Enrt,38.476147,-121.424954,3.0,99,S,17.855,292.3,55.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
257,16686448,SAHB,2016-09-14 16:25:00,1179-Trfc Collision-1141 Enrt,38.54384500000001,-121.473781,3.0,99,N,23.33,297.8,35.0,312562,4,-0.14500000000003865,38.542033,-121.4737,318566,4,0.08999999999997499,38.545438,-121.473752,True,False
258,16687667,SAHB,2016-09-15 08:05:00,1182-Trfc Collision-No Inj,38.568558,-121.51308,3.0,50,E,L0.244,3.4,55.0,313840,3,-1.0869999999999995,38.576694,-121.52808,311903,3,0.3799999999999999,38.566948,-121.506049,False,False
259,16688122,SAHB,2016-09-15 12:15:00,1179-Trfc Collision-1141 Enrt,38.673394,-121.62593,3.0,5,N,34.607,529.9,45.0,317369,2,-0.2869999999999209,38.673381,-121.62013799999998,316096,2,0.6169999999999618,38.673456,-121.636875,False,False
260,16699835,SAHB,2016-09-20 18:25:00,1179-Trfc Collision-1141 Enrt,38.524886,-121.467778,3.0,99,S,21.955,296.4,70.0,312530,4,0.6450000000000387,38.533712,-121.472405,313144,3,-0.09199999999998454,38.523847,-121.467175,False,True
261,16703962,SAHB,2016-09-22 15:50:00,1179-Trfc Collision-1141Enrt,38.476147,-121.424954,3.0,99,S,17.855,292.3,40.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
262,16704272,SAHB,2016-09-22 17:45:00,1179-Trfc Collision-1141 Enrt,38.682917,-121.336619,3.0,80,W,14.487,98.0,25.0,314419,4,0.0010000000000047748,38.68351,-121.336064,314433,4,-0.19299999999999784,38.681378,-121.338403,False,False
263,16706926,SAHB,2016-09-23 19:40:00,1179-Trfc Collision-1141 Enrt,38.538242,-121.473675,3.0,99,N,22.93,297.4,75.0,317896,4,-0.3299999999999841,38.533758,-121.472162,312562,4,0.25499999999999545,38.542033,-121.4737,False,False
264,16707927,SAHB,2016-09-24 11:00:00,1183-Trfc Collision-Unkn Inj,38.593428,-121.444756,3.0,51,N,3.1,3.1,95.0,312865,4,-0.10000000000000007,38.591949,-121.445317,314147,2,0.3780000000000001,38.598455,-121.442291,False,True
265,16711757,SAHB,2016-09-26 07:45:00,1182-Trfc Collision-No Inj,38.56845,-121.51161100000002,3.0,50,E,L0.344,3.5,70.0,313840,3,-1.1869999999999998,38.576694,-121.52808,311903,3,0.2799999999999998,38.566948,-121.506049,False,False
266,16711775,SAHB,2016-09-26 08:00:00,1179-Trfc Collision-1141 Enrt,38.472413,-121.500549,3.0,5,N,15.307,510.6,45.0,319780,4,-0.3070000000000164,38.46830900000001,-121.49754,317830,3,0.043000000000006366,38.472735,-121.500798,True,False
267,16714128,SAHB,2016-09-27 08:00:00,1183-Trfc Collision-Unkn Inj,38.605642,-121.275549,3.0,50,W,R12.166,17.8,35.0,314059,3,0.37000000000000105,38.609151,-121.270397,313640,4,-0.3780000000000001,38.600323,-121.277375,True,False
268,16714129,SAHB,2016-09-27 08:00:00,1183-Trfc Collision-Unkn Inj,38.605642,-121.275549,3.0,50,W,R12.166,17.8,35.0,314059,3,0.37000000000000105,38.609151,-121.270397,313640,4,-0.3780000000000001,38.600323,-121.277375,True,False
269,16714631,SAHB,2016-09-27 11:45:00,1179-Trfc Collision-1141 Enrt,38.492667,-121.442232,3.0,99,N,19.33,293.8,65.0,312421,3,-0.37999999999999545,38.488781,-121.438055,312422,3,0.17000000000001592,38.494914,-121.444557,False,True
270,16714961,SAHB,2016-09-27 14:40:00,1183-Trfc Collision-Unkn Inj,38.529528000000006,-121.518102,3.0,5,N,19.607,514.9,70.0,314936,4,-0.2380000000000564,38.526236,-121.520796,314792,4,0.27300000000002456,38.532946,-121.517293,True,False
271,16717586,SAHB,2016-09-28 16:55:00,1182-Trfc Collision-No Inj,38.610867,-121.265239,3.0,50,E,12.83,18.5,85.0,314036,3,-0.23000000000000045,38.609583,-121.268647,313631,3,0.6700000000000017,38.615211,-121.25363,False,False
272,16717773,SAHB,2016-09-28 17:55:00,1179-Trfc Collision-1141 Enrt,38.562208,-121.487224,3.0,50,W,L1.744,4.9,45.0,313874,4,0.4219999999999997,38.560047,-121.479023,318493,5,-0.1770000000000005,38.562769,-121.48946200000002,False,True
273,16722350,SAHB,2016-09-30 17:05:00,1183-Trfc Collision-Unkn Inj,38.610867,-121.265239,3.0,50,E,12.83,18.5,45.0,314036,3,-0.23000000000000045,38.609583,-121.268647,313631,3,0.6700000000000017,38.615211,-121.25363,False,False
274,16723709,SAHB,2016-10-01 10:30:00,1179-Trfc Collision-1141 Enrt,38.524886,-121.467778,3.0,99,S,21.955,296.4,20.0,312530,4,0.6450000000000387,38.533712,-121.472405,313144,3,-0.09199999999998454,38.523847,-121.467175,False,True
275,16723758,SAHB,2016-10-01 10:40:00,1183-Trfc Collision-Unkn Inj,38.578381,-121.30797,3.0,50,E,R9.466,15.1,30.0,313740,4,-0.0009999999999994458,38.578113,-121.308579,318973,4,0.12400000000000055,38.579164,-121.306707,True,False
276,16723767,SAHB,2016-10-01 10:45:00,1183-Trfc Collision-Unkn Inj,38.575131,-121.552436,3.0,50,W,0.9,0.9,70.0,318354,5,0.1529999999999999,38.57511,-121.5504,313822,4,-0.37799999999999995,38.575415,-121.560363,False,False
277,16725674,SAHB,2016-10-02 10:20:00,1183-Trfc Collision-Unkn Inj,38.343525,-121.335578,3.0,99,N,7.33,281.8,80.0,317652,2,-0.7300000000000182,38.333162,-121.330741,317660,2,0.7299999999999613,38.352842,-121.340605,False,False
278,16726010,SAHB,2016-10-02 13:25:00,1179-Trfc Collision-1141 Enrt,39.095898,-120.949595,3.0,80,W,33.102,134.6,50.0,316264,2,0.006000000000000227,39.095642,-120.94967,317430,2,-1.3739999999999952,39.077785,-120.960346,True,True
279,16730411,SAHB,2016-10-04 16:10:00,1183-Trfc Collision-Unkn Inj,38.590858,-121.287404,3.0,50,E,R10.966,16.6,20.0,319016,4,0.0,38.591295,-121.286687,313646,4,0.8219999999999992,38.60028300000001,-121.277138,False,False
280,16730412,SAHB,2016-10-04 16:10:00,1183-Trfc Collision-Unkn Inj,38.590858,-121.287404,3.0,50,E,R10.966,16.6,20.0,319016,4,0.0,38.591295,-121.286687,313646,4,0.8219999999999992,38.60028300000001,-121.277138,False,False
281,16734084,SAHB,2016-10-06 09:15:00,20002-Hit and Run No Injuries,38.576172,-121.564718,3.0,80,W,R9.9,82.1,45.0,316822,3,0.5870000000000175,38.582602,-121.558624,318142,4,-0.3829999999999956,38.575333,-121.571347,False,True
282,16734783,SAHB,2016-10-06 14:55:00,1183-Trfc Collision-Unkn Inj,38.591322,-121.504707,3.0,5,S,24.307,519.6,35.0,315030,4,0.2740000000000009,38.595858,-121.50416,314828,5,-0.028999999999996362,38.591481,-121.50463,True,True
283,16734834,SAHB,2016-10-06 15:20:00,1182-Trfc Collision-No Inj,38.563084,-121.490476,3.0,50,W,L1.544,4.7,55.0,318493,5,0.022999999999999687,38.562769,-121.48946200000002,312010,5,-0.1930000000000005,38.563789,-121.49321100000002,False,True
284,16735829,SAHB,2016-10-07 01:05:00,1182-Trfc Collision-No Inj,38.581314,-121.463473,3.0,51,N,1.6,1.6,20.0,312745,3,-0.10000000000000007,38.579355,-121.46446,313951,3,0.3999999999999999,38.584522,-121.458575,False,False
285,16740626,SAHB,2016-10-09 10:35:00,1179-Trfc Collision-1141 Enrt,38.551683,-121.699518,3.0,80,E,2.4,74.6,90.0,318017,3,-0.4129999999999967,38.550149,-121.706428,314013,3,0.1869999999999976,38.552241,-121.695688,False,True
286,16741136,SAHB,2016-10-09 15:30:00,1179-Trfc Collision-1141 Enrt,38.583,-121.503229,3.0,5,N,23.707,519.0,55.0,314982,4,-0.13599999999996726,38.581573,-121.503957,315017,4,0.19299999999998368,38.586151,-121.502962,True,False
287,16741957,SAHB,2016-10-10 05:25:00,1179-Trfc Collision-1141 Enrt,38.538242,-121.473675,3.0,99,N,22.93,297.4,60.0,317896,4,-0.3299999999999841,38.533758,-121.472162,312562,4,0.25499999999999545,38.542033,-121.4737,False,False
288,16743350,SAHB,2016-10-10 17:40:00,1182-Trfc Collision-No Inj,38.593428,-121.444756,3.0,51,N,3.1,3.1,30.0,312865,4,-0.10000000000000007,38.591949,-121.445317,314147,2,0.3780000000000001,38.598455,-121.442291,False,True
289,16743894,SAHB,2016-10-11 00:40:00,20002-Hit and Run No Injuries,38.524775,-121.46746,3.0,99,N,21.93,296.4,30.0,312525,3,-0.06499999999999773,38.52394,-121.466959,312527,3,0.1400000000000432,38.526685,-121.468411,True,True
290,16746496,SAHB,2016-10-12 08:35:00,1183-Trfc Collision-Unkn Inj,38.544779,-121.47398,3.0,99,S,23.355,297.8,35.0,312564,4,0.06499999999999773,38.545438,-121.473985,318859,4,-0.17000000000001592,38.542034,-121.473929,False,True
291,16746497,SAHB,2016-10-12 08:30:00,1183-Trfc Collision-Unkn Inj,38.544779,-121.47398,3.0,99,S,23.355,297.8,40.0,312564,4,0.06499999999999773,38.545438,-121.473985,318859,4,-0.17000000000001592,38.542034,-121.473929,False,True
292,16746605,SAHB,2016-10-12 09:30:00,1179-Trfc Collision-1141 Enrt,38.505622,-121.455968,3.0,99,N,20.43,294.9,45.0,312513,3,-0.18299999999999272,38.503254,-121.453395,312514,3,0.37000000000000455,38.509693,-121.459386,False,False
293,16747213,SAHB,2016-10-12 15:00:00,1179-Trfc Collision-1141 Enrt,38.422701,-121.486494,3.0,5,N,11.807,507.1,50.0,317241,2,-0.5269999999999868,38.415289,-121.484872,317250,3,0.06299999999998818,38.423746,-121.486615,False,False
294,16747788,SAHB,2016-10-12 18:40:00,1183-Trfc Collision-Unkn Inj,38.524886,-121.467778,3.0,99,S,21.955,296.4,30.0,312530,4,0.6450000000000387,38.533712,-121.472405,313144,3,-0.09199999999998454,38.523847,-121.467175,False,True
295,16751518,SAHB,2016-10-14 11:40:00,1183-Trfc Collision-Unkn Inj,38.560302,-121.457306,3.0,50,W,R0.866,6.5,60.0,318218,5,0.5860000000000003,38.557688,-121.447696,312103,4,-0.2709999999999999,38.561005,-121.462852,False,True
296,16751632,SAHB,2016-10-14 12:25:00,1179-Trfc Collision-1141 Enrt,38.537039,-121.514374,3.0,5,N,20.207,515.5,65.0,314792,4,-0.3269999999999982,38.532946,-121.517293,314968,4,0.47300000000007,38.54261,-121.509546,False,False
297,16755031,SAHB,2016-10-15 19:25:00,1179-Trfc Collision-1141 Enrt,38.602261,-121.505992,3.0,5,S,25.007,520.3,75.0,315042,4,0.3709999999999809,38.606772,-121.508307,319314,4,-0.3369999999998754,38.59712800000001,-121.504128,True,False
298,16756392,SAHB,2016-10-16 13:25:00,1182-Trfc Collision-No Inj,38.555118,-121.403675,3.0,50,W,R3.966,9.6,35.0,313931,4,0.5340000000000007,38.5571,-121.39468,312220,4,-0.16600000000000034,38.55435,-121.407106,False,True
299,16756912,SAHB,2016-10-16 16:55:00,1181-Trfc Collision-Minor Inj,38.50759,-121.458226,3.0,99,S,20.655,295.1,50.0,312517,3,0.3079999999999927,38.511798,-121.460836,318029,3,-0.40800000000001546,38.503097,-121.453645,True,False
300,16760453,SAHB,2016-10-18 09:15:00,1179-Trfc Collision-1141 Enrt,38.505622,-121.455968,3.0,99,N,20.43,294.9,45.0,312513,3,-0.18299999999999272,38.503254,-121.453395,312514,3,0.37000000000000455,38.509693,-121.459386,False,False
301,16760538,SAHB,2016-10-18 09:55:00,1179-Trfc Collision-1141 Enrt,38.47535300000001,-121.423849,3.0,99,N,17.73,292.2,30.0,312382,3,-0.2699999999999818,38.472175,-121.420424,312386,3,0.18000000000000682,38.477202,-121.425725,True,False
302,16762174,SAHB,2016-10-19 06:35:00,1182-Trfc Collision-No Inj,38.6459,-121.379766,3.0,80,W,R10.862,94.5,40.0,313368,6,0.7999999999999972,38.65368,-121.368403,314165,2,-0.2950000000000017,38.645422,-121.3844,False,False
303,16763292,SAHB,2016-10-19 15:45:00,1183-Trfc Collision-Unkn Inj,38.568822,-121.330825,3.0,50,W,R8.066,13.7,35.0,313790,4,0.2040000000000024,38.570067,-121.328183,313005,4,-0.26599999999999824,38.566451,-121.335551,False,False
304,16763497,SAHB,2016-10-19 17:15:00,1182-Trfc Collision-No Inj,38.673897,-121.722643,3.0,5,N,5.255,535.2,55.0,317225,2,-0.08500000000003638,38.673891,-121.72193,317385,2,0.8549999999999045,38.674114,-121.73884,False,False
305,16765294,SAHB,2016-10-20 15:10:00,1179-Trfc Collision-1141 Enrt,38.640002,-121.482452,3.0,80,E,M4.682,88.6,50.0,316166,4,-0.19899999999998386,38.639502,-121.486644,313111,3,0.2050000000000125,38.64038,-121.479262,False,False
306,16770156,SAHB,2016-10-22 19:40:00,1183-Trfc Collision-Unkn Inj,38.324683,-121.327169,3.0,99,S,5.955,280.4,55.0,317656,2,0.646000000000015,38.3331,-121.33098400000002,317564,2,-0.7839999999999918,38.313521,-121.32247,False,False
307,16774091,SAHB,2016-10-24 18:05:00,20002-Hit and Run No Injuries,38.611119,-121.510628,3.0,5,S,25.707,521.0,80.0,314994,5,0.19299999999998368,38.613784,-121.511987,315042,4,-0.3290000000000646,38.606772,-121.508307,True,True
308,16776955,SAHB,2016-10-26 06:05:00,1182-Trfc Collision-No Inj,38.661028,-121.360271,3.0,80,W,12.487,96.0,65.0,313386,4,0.5,38.666974,-121.3541,314485,4,0.0,38.661338,-121.359911,False,False
309,16776992,SAHB,2016-10-26 06:45:00,1182-Trfc Collision-No Inj,38.522472,-121.52158,3.0,5,N,19.107,514.4,120.0,314923,4,-0.40199999999993,38.516737,-121.521874,314936,4,0.2619999999999436,38.526236,-121.520796,True,False
310,16780339,SAHB,2016-10-27 16:40:00,1182-Trfc Collision-No Inj,38.558877,-121.473693,3.0,50,W,L2.444,5.6,75.0,312103,4,0.6290000000000004,38.561005,-121.462852,318528,4,-0.049999999999999815,38.559117,-121.475053,True,True
311,16780351,SAHB,2016-10-27 16:40:00,1182-Trfc Collision-No Inj,38.558877,-121.473693,3.0,50,W,L2.444,5.6,60.0,312103,4,0.6290000000000004,38.561005,-121.462852,318528,4,-0.049999999999999815,38.559117,-121.475053,True,True
312,16780507,SAHB,2016-10-27 18:15:00,1179-Trfc Collision-1141 Enrt,39.129873,-120.936818,3.0,80,W,35.602,137.1,50.0,314001,2,0.8850000000000193,39.139159,-120.926309,316264,2,-2.494,39.095642,-120.94967,False,False
313,16782291,SAHB,2016-10-28 13:00:00,1179-Trfc Collision-1141 Enrt,38.595165,-121.444301,3.0,51,S,3.2,3.2,55.0,312757,5,0.11999999999999965,38.596473,-121.443813,312857,3,-0.8000000000000003,38.585454,-121.451307,False,False
314,16782292,SAHB,2016-10-28 12:15:00,1183-Trfc Collision-Unkn Inj,38.686242,-121.332343,3.0,80,E,14.787,98.3,85.0,314446,4,-0.2010000000000076,38.684216,-121.334706,313420,4,0.10000000000000853,38.687489,-121.331079,False,False
315,16783002,SAHB,2016-10-28 16:55:00,1182-Trfc Collision-No Inj,38.476147,-121.424954,3.0,99,S,17.855,292.3,65.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
316,16783409,SAHB,2016-10-28 20:20:00,1183-Trfc Collision-Unkn Inj,38.582075,-121.462976,3.0,51,S,1.7,1.7,60.0,312856,3,0.30000000000000004,38.584661,-121.458691,312854,3,-0.51,38.575167,-121.466517,False,False
317,16784254,SAHB,2016-10-29 10:25:00,1179-Trfc Collision-1141 Enrt,38.515101,-121.462561,3.0,99,S,21.255,295.7,65.0,318036,3,0.2820000000000391,38.519487,-121.464869,312517,3,-0.2919999999999732,38.511798,-121.460836,False,True
318,16784597,SAHB,2016-10-29 13:30:00,1182-Trfc Collision-No Inj,38.550306,-121.473874,3.0,99,N,23.73,298.2,40.0,318566,4,-0.3100000000000023,38.545438,-121.473752,318575,3,0.30000000000001137,38.554254,-121.47405,False,False
319,16789064,SAHB,2016-10-31 17:05:00,1183-Trfc Collision-Unkn Inj,38.785289,-121.226671,3.0,80,W,5.787,107.3,45.0,319659,3,0.10999999999999943,38.786895,-121.224728,317003,2,-0.5,38.78038400000001,-121.232414,False,False
320,16789065,SAHB,2016-10-31 17:10:00,1183-Trfc Collision-Unkn Inj,38.785289,-121.226671,3.0,80,W,5.787,107.3,50.0,319659,3,0.10999999999999943,38.786895,-121.224728,317003,2,-0.5,38.78038400000001,-121.232414,False,False
321,16790205,SAHB,2016-11-01 07:20:00,20002-Hit and Run No Injuries,38.637933,-121.405417,3.0,80,W,M8.982,92.9,85.0,313487,2,0.2049999999999983,38.638915,-121.402197,316032,3,-0.4550000000000125,38.637542,-121.414023,False,True
322,16791179,SAHB,2016-11-01 15:35:00,1179-Trfc Collision-1141Enrt,38.431481,-121.398839,3.0,99,N,14.43,288.9,45.0,313178,2,-0.01999999999998181,38.431651,-121.398881,317960,2,0.3740000000000237,38.437048,-121.401274,False,False
